DATE,SINGAPORE - SINGAPORE DOLLAR/US$,CHINA - YUAN/US$
2003-04-07,1.7829,8.2772
2003-04-08,1.7838,8.2773
2003-04-09,1.7817,8.2774
2003-04-10,1.7755,8.2773
2003-04-11,1.7807,8.2772
2003-04-14,1.7811,8.2774
2003-04-15,1.7815,8.2773
2003-04-16,1.776,8.2773
2003-04-17,1.767,8.2771
2003-04-18,1.7675,8.277
2003-04-21,1.772,8.2769
2003-04-22,1.7768,8.277
2003-04-23,1.779,8.2772
2003-04-24,1.7785,8.2772
2003-04-25,1.7837,8.277
2003-04-28,1.7779,8.277
2003-04-29,1.7779,8.277
2003-04-30,1.7745,8.2771
2003-05-01,1.7696,8.2771
2003-05-02,1.7727,8.2771
2003-05-05,1.7591,8.2771
2003-05-06,1.743,8.277
2003-05-07,1.739,8.2769
2003-05-08,1.7415,8.2768
2003-05-09,1.7405,8.2768
2003-05-12,1.7331,8.277
2003-05-13,1.734,8.277
2003-05-14,1.7295,8.2769
2003-05-15,1.7175,8.2768
2003-05-16,1.7255,8.277
2003-05-19,1.7262,8.2768
2003-05-20,1.7243,8.2768
2003-05-21,1.7245,8.2769
2003-05-22,1.7228,8.2768
2003-05-23,1.7233,8.2769
2003-05-26,ND,ND
2003-05-27,1.722,8.2768
2003-05-28,1.7358,8.277
2003-05-29,1.731,8.277
2003-05-30,1.735,8.2768
2003-06-02,1.7288,8.2768
2003-06-03,1.7282,8.2769
2003-06-04,1.7245,8.277
2003-06-05,1.7175,8.277
2003-06-06,1.729,8.277
2003-06-09,1.7249,8.2773
2003-06-10,1.73,8.2768
2003-06-11,1.7341,8.277
2003-06-12,1.7397,8.2772
2003-06-13,1.7324,8.2768
2003-06-16,1.7286,8.2769
2003-06-17,1.7274,8.2768
2003-06-18,1.732,8.2768
2003-06-19,1.7325,8.277
2003-06-20,1.735,8.2772
2003-06-23,1.7395,8.2773
2003-06-24,1.7412,8.2774
2003-06-25,1.738,8.2775
2003-06-26,1.7557,8.2775
2003-06-27,1.757,8.2774
2003-06-30,1.7608,8.2776
2003-07-01,1.7562,8.2775
2003-07-02,1.751,8.2775
2003-07-03,1.752,8.2776
2003-07-04,ND,ND
2003-07-07,1.7584,8.2773
2003-07-08,1.7591,8.2774
2003-07-09,1.7447,8.2776
2003-07-10,1.7524,8.2774
2003-07-11,1.7554,8.2772
2003-07-14,1.756,8.2771
2003-07-15,1.7553,8.2772
2003-07-16,1.7575,8.277
2003-07-17,1.7622,8.2771
2003-07-18,1.7612,8.277
2003-07-21,1.757,8.2768
2003-07-22,1.758,8.277
2003-07-23,1.7528,8.2771
2003-07-24,1.751,8.2772
2003-07-25,1.747,8.2776
2003-07-28,1.7511,8.2775
2003-07-29,1.7555,8.2776
2003-07-30,1.758,8.2773
2003-07-31,1.7595,8.2774
2003-08-01,1.7605,8.2772
2003-08-04,1.7613,8.2775
2003-08-05,1.7648,8.2775
2003-08-06,1.763,8.2773
2003-08-07,1.7553,8.2774
2003-08-08,1.7575,8.2772
2003-08-11,1.7535,8.2773
2003-08-12,1.7555,8.277
2003-08-13,1.7543,8.2771
2003-08-14,1.7495,8.277
2003-08-15,1.7497,8.2768
2003-08-18,1.7525,8.2768
2003-08-19,1.752,8.2767
2003-08-20,1.7444,8.2768
2003-08-21,1.7385,8.2766
2003-08-22,1.7437,8.2766
2003-08-25,1.7455,8.2768
2003-08-26,1.7554,8.2768
2003-08-27,1.7522,8.277
2003-08-28,1.7557,8.2772
2003-08-29,1.7535,8.2772
2003-09-01,ND,ND
2003-09-02,1.755,8.2771
2003-09-03,1.7576,8.2768
2003-09-04,1.7573,8.277
2003-09-05,1.7575,8.277
2003-09-08,1.7585,8.277
2003-09-09,1.7562,8.277
2003-09-10,1.7547,8.277
2003-09-11,1.751,8.2772
2003-09-12,1.752,8.2772
2003-09-15,1.756,8.2774
2003-09-16,1.7518,8.2774
2003-09-17,1.7533,8.2775
2003-09-18,1.7488,8.2775
2003-09-19,1.745,8.2773
2003-09-22,1.7302,8.2773
2003-09-23,1.7319,8.2773
2003-09-24,1.7355,8.277
2003-09-25,1.7348,8.2771
2003-09-26,1.7295,8.2773
2003-09-29,1.7305,8.277
2003-09-30,1.7305,8.2771
2003-10-01,1.728,8.2771
2003-10-02,1.7263,8.2771
2003-10-03,1.727,8.277
2003-10-06,1.7248,8.277
2003-10-07,1.7214,8.277
2003-10-08,1.7238,8.277
2003-10-09,1.7234,8.277
2003-10-10,1.722,8.277
2003-10-13,ND,ND
2003-10-14,1.7384,8.2767
2003-10-15,1.7407,8.2767
2003-10-16,1.7365,8.2776
2003-10-17,1.7391,8.2766
2003-10-20,1.7442,8.2766
2003-10-21,1.7435,8.2765
2003-10-22,1.7363,8.2766
2003-10-23,1.7444,8.2766
2003-10-24,1.7415,8.2768
2003-10-27,1.743,8.2767
2003-10-28,1.7455,8.2766
2003-10-29,1.7362,8.2766
2003-10-30,1.7337,8.2767
2003-10-31,1.74,8.2766
2003-11-03,1.7457,8.2766
2003-11-04,1.744,8.2767
2003-11-05,1.7415,8.2767
2003-11-06,1.7401,8.2769
2003-11-07,1.7395,8.277
2003-11-10,1.7335,8.277
2003-11-11,ND,ND
2003-11-12,1.729,8.277
2003-11-13,1.725,8.277
2003-11-14,1.721,8.277
2003-11-17,1.727,8.2769
2003-11-18,1.719,8.2767
2003-11-19,1.7132,8.2767
2003-11-20,1.7183,8.2769
2003-11-21,1.72,8.277
2003-11-24,1.722,8.2771
2003-11-25,1.7215,8.277
2003-11-26,1.723,8.2772
2003-11-27,ND,ND
2003-11-28,1.724,8.277
2003-12-01,1.7243,8.2772
2003-12-02,1.7205,8.2772
2003-12-03,1.7188,8.2771
2003-12-04,1.715,8.277
2003-12-05,1.7145,8.2769
2003-12-08,1.7122,8.2771
2003-12-09,1.7135,8.2771
2003-12-10,1.715,8.277
2003-12-11,1.7164,8.2771
2003-12-12,1.71,8.2771
2003-12-15,1.71,8.2772
2003-12-16,1.7059,8.2771
2003-12-17,1.709,8.2769
2003-12-18,1.7084,8.2765
2003-12-19,1.7095,8.277
2003-12-22,1.7096,8.2769
2003-12-23,1.7078,8.2769
2003-12-24,1.706,8.277
2003-12-25,ND,ND
2003-12-26,1.7045,8.2768
2003-12-29,1.7024,8.2769
2003-12-30,1.7034,8.2767
2003-12-31,1.699,8.2767
2004-01-01,ND,ND
2004-01-02,1.7022,8.2769
2004-01-05,1.698,8.277
2004-01-06,1.6985,8.2771
2004-01-07,1.6968,8.2772
2004-01-08,1.6942,8.2772
2004-01-09,1.6925,8.277
2004-01-12,1.6916,8.277
2004-01-13,1.6942,8.2768
2004-01-14,1.6945,8.2768
2004-01-15,1.6953,8.2767
2004-01-16,1.702,8.2767
2004-01-19,ND,ND
2004-01-20,1.707,8.277
2004-01-21,1.6984,8.2771
2004-01-22,1.692,8.2771
2004-01-23,1.6957,8.2771
2004-01-26,1.6943,8.2771
2004-01-27,1.695,8.2771
2004-01-28,1.6914,8.2771
2004-01-29,1.7035,8.277
2004-01-30,1.6936,8.2768
2004-02-02,1.6942,8.277
2004-02-03,1.6922,8.2772
2004-02-04,1.6947,8.2772
2004-02-05,1.6914,8.2773
2004-02-06,1.6852,8.2773
2004-02-09,1.683,8.2773
2004-02-10,1.6758,8.2772
2004-02-11,1.6708,8.2771
2004-02-12,1.6749,8.2772
2004-02-13,1.676,8.277
2004-02-16,ND,ND
2004-02-17,1.6744,8.277
2004-02-18,1.6775,8.277
2004-02-19,1.6843,8.2771
2004-02-20,1.6936,8.2772
2004-02-23,1.6942,8.2772
2004-02-24,1.6898,8.2771
2004-02-25,1.693,8.277
2004-02-26,1.7028,8.2771
2004-02-27,1.703,8.2769
2004-03-01,1.7048,8.2768
2004-03-02,1.7087,8.2768
2004-03-03,1.7135,8.2768
2004-03-04,1.7158,8.277
2004-03-05,1.7112,8.2773
2004-03-08,1.7088,8.2767
2004-03-09,1.705,8.2767
2004-03-10,1.7145,8.2767
2004-03-11,1.7125,8.2772
2004-03-12,1.7118,8.2771
2004-03-15,1.708,8.2773
2004-03-16,1.701,8.2773
2004-03-17,1.6997,8.2774
2004-03-18,1.6883,8.2768
2004-03-19,1.6946,8.2772
2004-03-22,1.6888,8.2773
2004-03-23,1.6873,8.2774
2004-03-24,1.6887,8.2772
2004-03-25,1.6898,8.2771
2004-03-26,1.691,8.277
2004-03-29,1.689,8.2771
2004-03-30,1.6836,8.2771
2004-03-31,1.675,8.277
2004-04-01,1.672,8.2769
2004-04-02,1.675,8.2769
2004-04-05,1.6815,8.2769
2004-04-06,1.683,8.2769
2004-04-07,1.674,8.2769
2004-04-08,1.678,8.2769
2004-04-09,1.678,8.2769
2004-04-12,1.6675,8.277
2004-04-13,1.6713,8.2769
2004-04-14,1.6805,8.2772
2004-04-15,1.683,8.2771
2004-04-16,1.6762,8.2769
2004-04-19,1.6813,8.2768
2004-04-20,1.68,8.2768
2004-04-21,1.692,8.2769
2004-04-22,1.7,8.277
2004-04-23,1.697,8.2769
2004-04-26,1.6965,8.2768
2004-04-27,1.6965,8.2768
2004-04-28,1.6973,8.2768
2004-04-29,1.7049,8.2769
2004-04-30,1.7017,8.2771
2004-05-03,1.7028,8.2771
2004-05-04,1.6962,8.2771
2004-05-05,1.6853,8.2771
2004-05-06,1.6895,8.2771
2004-05-07,1.7024,8.2771
2004-05-10,1.7268,8.2769
2004-05-11,1.7256,8.2773
2004-05-12,1.722,8.2773
2004-05-13,1.7257,8.2772
2004-05-14,1.7275,8.2772
2004-05-17,1.728,8.2772
2004-05-18,1.726,8.2771
2004-05-19,1.7137,8.2769
2004-05-20,1.7207,8.2771
2004-05-21,1.715,8.2771
2004-05-24,1.7155,8.2771
2004-05-25,1.7155,8.2769
2004-05-26,1.7125,8.2769
2004-05-27,1.6998,8.2768
2004-05-28,1.6984,8.2769
2004-05-31,ND,ND
2004-06-01,1.7032,8.2767
2004-06-02,1.705,8.2767
2004-06-03,1.712,8.2768
2004-06-04,1.7105,8.2767
2004-06-07,1.7035,8.2767
2004-06-08,1.7075,8.2767
2004-06-09,1.7115,8.2767
2004-06-10,1.7127,8.2768
2004-06-11,1.7167,8.2767
2004-06-14,1.721,8.2766
2004-06-15,1.7138,8.2766
2004-06-16,1.7196,8.2766
2004-06-17,1.7183,8.2766
2004-06-18,1.7167,8.2766
2004-06-21,1.7203,8.2766
2004-06-22,1.7193,8.2766
2004-06-23,1.721,8.2767
2004-06-24,1.7097,8.2766
2004-06-25,1.7086,8.2767
2004-06-28,1.7095,8.2766
2004-06-29,1.7157,8.2766
2004-06-30,1.723,8.2766
2004-07-01,1.7155,8.2767
2004-07-02,1.7123,8.2766
2004-07-05,ND,ND
2004-07-06,1.7162,8.2768
2004-07-07,1.7065,8.2768
2004-07-08,1.7075,8.2769
2004-07-09,1.701,8.2769
2004-07-12,1.6957,8.2768
2004-07-13,1.7038,8.2768
2004-07-14,1.7031,8.2767
2004-07-15,1.7058,8.2767
2004-07-16,1.701,8.2766
2004-07-19,1.6997,8.2766
2004-07-20,1.7039,8.2767
2004-07-21,1.716,8.2766
2004-07-22,1.7169,8.2766
2004-07-23,1.7259,8.2766
2004-07-26,1.7222,8.2767
2004-07-27,1.7255,8.2767
2004-07-28,1.7291,8.2768
2004-07-29,1.726,8.2769
2004-07-30,1.7197,8.2769
2004-08-02,1.7167,8.277
2004-08-03,1.7185,8.277
2004-08-04,1.7235,8.277
2004-08-05,1.7228,8.2769
2004-08-06,1.716,8.2769
2004-08-09,1.7167,8.2769
2004-08-10,1.7125,8.277
2004-08-11,1.7125,8.2769
2004-08-12,1.7162,8.2769
2004-08-13,1.715,8.2768
2004-08-16,1.7153,8.2768
2004-08-17,1.7129,8.2767
2004-08-18,1.7146,8.2767
2004-08-19,1.7087,8.2768
2004-08-20,1.7083,8.2767
2004-08-23,1.7092,8.2767
2004-08-24,1.7127,8.2767
2004-08-25,1.7135,8.2766
2004-08-26,1.715,8.2766
2004-08-27,1.7128,8.2767
2004-08-30,1.7155,8.2767
2004-08-31,1.711,8.2766
2004-09-01,1.7065,8.2766
2004-09-02,1.7025,8.2767
2004-09-03,1.7057,8.2767
2004-09-06,ND,ND
2004-09-07,1.6992,8.2767
2004-09-08,1.6963,8.2767
2004-09-09,1.6993,8.2768
2004-09-10,1.6965,8.2766
2004-09-13,1.6975,8.2766
2004-09-14,1.6894,8.2767
2004-09-15,1.692,8.2768
2004-09-16,1.6899,8.2766
2004-09-17,1.6923,8.2767
2004-09-20,1.6899,8.2767
2004-09-21,1.69,8.2766
2004-09-22,1.6943,8.2766
2004-09-23,1.6942,8.2766
2004-09-24,1.6908,8.2766
2004-09-27,1.6928,8.2766
2004-09-28,1.6965,8.2766
2004-09-29,1.6911,8.2766
2004-09-30,1.6847,8.2766
2004-10-01,1.6813,8.2766
2004-10-04,1.688,8.2766
2004-10-05,1.6871,8.2766
2004-10-06,1.6915,8.2766
2004-10-07,1.6893,8.2766
2004-10-08,1.681,8.2768
2004-10-11,ND,ND
2004-10-12,1.686,8.2765
2004-10-13,1.6858,8.2765
2004-10-14,1.6828,8.2765
2004-10-15,1.678,8.2765
2004-10-18,1.6774,8.2765
2004-10-19,1.6735,8.2765
2004-10-20,1.6724,8.2765
2004-10-21,1.6736,8.2765
2004-10-22,1.6674,8.2765
2004-10-25,1.6633,8.2765
2004-10-26,1.6628,8.2765
2004-10-27,1.6657,8.2765
2004-10-28,1.6636,8.2765
2004-10-29,1.6635,8.2766
2004-11-01,1.6675,8.2765
2004-11-02,1.6675,8.2764
2004-11-03,1.6656,8.2765
2004-11-04,1.6537,8.2765
2004-11-05,1.6534,8.2764
2004-11-08,1.6506,8.2765
2004-11-09,1.6528,8.2764
2004-11-10,1.6569,8.2765
2004-11-11,ND,ND
2004-11-12,1.6514,8.2765
2004-11-15,1.6519,8.2765
2004-11-16,1.6505,8.2765
2004-11-17,1.6465,8.2765
2004-11-18,1.6538,8.2765
2004-11-19,1.6457,8.2765
2004-11-22,1.6455,8.2765
2004-11-23,1.6421,8.2765
2004-11-24,1.6416,8.2765
2004-11-25,ND,ND
2004-11-26,1.638,8.2765
2004-11-29,1.6367,8.2765
2004-11-30,1.6386,8.2765
2004-12-01,1.6308,8.2765
2004-12-02,1.641,8.2765
2004-12-03,1.6348,8.2765
2004-12-06,1.6341,8.2765
2004-12-07,1.6338,8.2765
2004-12-08,1.6483,8.2765
2004-12-09,1.6495,8.2765
2004-12-10,1.6531,8.2765
2004-12-13,1.646,8.2767
2004-12-14,1.6495,8.2765
2004-12-15,1.6378,8.2765
2004-12-16,1.6427,8.2765
2004-12-17,1.6444,8.2765
2004-12-20,1.6404,8.2765
2004-12-21,1.6398,8.2765
2004-12-22,1.6397,8.2765
2004-12-23,1.6375,8.2765
2004-12-24,1.6392,8.2765
2004-12-27,1.6383,8.2765
2004-12-28,1.6348,8.2765
2004-12-29,1.6412,8.2765
2004-12-30,1.6369,8.2765
2004-12-31,1.6319,8.2765
2005-01-03,1.639,8.2765
2005-01-04,1.6459,8.2765
2005-01-05,1.6448,8.2765
2005-01-06,1.6496,8.2765
2005-01-07,1.6481,8.2765
2005-01-10,1.644,8.2765
2005-01-11,1.6363,8.2765
2005-01-12,1.6313,8.2765
2005-01-13,1.631,8.2765
2005-01-14,1.6374,8.2765
2005-01-17,ND,ND
2005-01-18,1.6347,8.2765
2005-01-19,1.6303,8.2765
2005-01-20,1.6392,8.2765
2005-01-21,1.635,8.2765
2005-01-24,1.6331,8.2765
2005-01-25,1.6404,8.2765
2005-01-26,1.6303,8.2765
2005-01-27,1.6333,8.2765
2005-01-28,1.6341,8.2765
2005-01-31,1.6362,8.2765
2005-02-01,1.6417,8.2765
2005-02-02,1.6373,8.2765
2005-02-03,1.6387,8.2765
2005-02-04,1.633,8.2765
2005-02-07,1.6408,8.2765
2005-02-08,1.648,8.2765
2005-02-09,1.6491,8.2765
2005-02-10,1.6518,8.2765
2005-02-11,1.6483,8.2765
2005-02-14,1.6383,8.2765
2005-02-15,1.6382,8.2765
2005-02-16,1.6417,8.2765
2005-02-17,1.6397,8.2765
2005-02-18,1.6383,8.2765
2005-02-21,ND,ND
2005-02-22,1.6266,8.2765
2005-02-23,1.6274,8.2765
2005-02-24,1.63,8.2765
2005-02-25,1.6317,8.2765
2005-02-28,1.624,8.2765
2005-03-01,1.6221,8.2765
2005-03-02,1.6255,8.2765
2005-03-03,1.6268,8.2765
2005-03-04,1.625,8.2765
2005-03-07,1.6246,8.2765
2005-03-08,1.6203,8.2765
2005-03-09,1.618,8.2765
2005-03-10,1.6187,8.2765
2005-03-11,1.6184,8.2765
2005-03-14,1.6233,8.2765
2005-03-15,1.6233,8.2765
2005-03-16,1.6196,8.2765
2005-03-17,1.623,8.2765
2005-03-18,1.6248,8.2765
2005-03-21,1.6293,8.2765
2005-03-22,1.6348,8.2765
2005-03-23,1.6395,8.2765
2005-03-24,1.6442,8.2765
2005-03-25,1.6427,8.2765
2005-03-28,1.651,8.2765
2005-03-29,1.6512,8.2765
2005-03-30,1.6504,8.2765
2005-03-31,1.6508,8.2765
2005-04-01,1.6588,8.2765
2005-04-04,1.6663,8.2765
2005-04-05,1.6615,8.2765
2005-04-06,1.66,8.2765
2005-04-07,1.6568,8.2765
2005-04-08,1.6542,8.2765
2005-04-11,1.649,8.2765
2005-04-12,1.6498,8.2765
2005-04-13,1.644,8.2765
2005-04-14,1.6558,8.2765
2005-04-15,1.6554,8.2765
2005-04-18,1.6545,8.2765
2005-04-19,1.6499,8.2765
2005-04-20,1.646,8.2765
2005-04-21,1.647,8.2765
2005-04-22,1.6455,8.2765
2005-04-25,1.6458,8.2765
2005-04-26,1.6477,8.2765
2005-04-27,1.6465,8.2765
2005-04-28,1.6448,8.2765
2005-04-29,1.6337,8.2765
2005-05-02,1.6374,8.2765
2005-05-03,1.6385,8.2765
2005-05-04,1.6365,8.2765
2005-05-05,1.6364,8.2765
2005-05-06,1.6412,8.2765
2005-05-09,1.6443,8.2765
2005-05-10,1.6436,8.2765
2005-05-11,1.6441,8.2765
2005-05-12,1.654,8.2765
2005-05-13,1.6575,8.2765
2005-05-16,1.6565,8.2765
2005-05-17,1.6537,8.2765
2005-05-18,1.6512,8.2765
2005-05-19,1.6554,8.2765
2005-05-20,1.6635,8.2765
2005-05-23,1.6595,8.2765
2005-05-24,1.654,8.2765
2005-05-25,1.6568,8.2765
2005-05-26,1.659,8.2765
2005-05-27,1.6591,8.2765
2005-05-30,ND,ND
2005-05-31,1.663,8.2765
2005-06-01,1.6742,8.2765
2005-06-02,1.6713,8.2765
2005-06-03,1.668,8.2765
2005-06-06,1.6624,8.2765
2005-06-07,1.6612,8.2765
2005-06-08,1.6584,8.2765
2005-06-09,1.6636,8.2765
2005-06-10,1.6693,8.2765
2005-06-13,1.6793,8.2765
2005-06-14,1.6758,8.2765
2005-06-15,1.6736,8.2765
2005-06-16,1.6748,8.2765
2005-06-17,1.67,8.2765
2005-06-20,1.6745,8.2765
2005-06-21,1.6698,8.2765
2005-06-22,1.6723,8.2765
2005-06-23,1.6704,8.2765
2005-06-24,1.6733,8.2765
2005-06-27,1.6756,8.2765
2005-06-28,1.6822,8.2765
2005-06-29,1.6846,8.2765
2005-06-30,1.6868,8.2765
2005-07-01,1.6914,8.2765
2005-07-04,ND,ND
2005-07-05,1.6946,8.2765
2005-07-06,1.6968,8.2765
2005-07-07,1.6985,8.2765
2005-07-08,1.7015,8.2765
2005-07-11,1.6949,8.2765
2005-07-12,1.686,8.2765
2005-07-13,1.6924,8.2765
2005-07-14,1.689,8.2765
2005-07-15,1.6875,8.2765
2005-07-18,1.6848,8.2765
2005-07-19,1.691,8.2765
2005-07-20,1.689,8.2765
2005-07-21,1.6535,8.2765
2005-07-22,1.6584,8.1111
2005-07-25,1.6618,8.1097
2005-07-26,1.6682,8.1099
2005-07-27,1.6642,8.1128
2005-07-28,1.6651,8.108
2005-07-29,1.661,8.1056
2005-08-01,1.6602,8.1046
2005-08-02,1.6545,8.1032
2005-08-03,1.6511,8.1051
2005-08-04,1.652,8.1027
2005-08-05,1.6542,8.1037
2005-08-08,1.6532,8.109
2005-08-09,1.6538,8.107
2005-08-10,1.6462,8.1062
2005-08-11,1.6479,8.1002
2005-08-12,1.651,8.098
2005-08-15,1.66,8.0971
2005-08-16,1.6562,8.1002
2005-08-17,1.6575,8.0997
2005-08-18,1.6654,8.1007
2005-08-19,1.6712,8.1047
2005-08-22,1.6672,8.1056
2005-08-23,1.668,8.1012
2005-08-24,1.6697,8.1005
2005-08-25,1.6708,8.1002
2005-08-26,1.6732,8.0965
2005-08-29,1.6806,8.0954
2005-08-30,1.686,8.0973
2005-08-31,1.683,8.0998
2005-09-01,1.6771,8.0949
2005-09-02,1.6747,8.0935
2005-09-05,ND,8.092
2005-09-06,1.6758,8.0913
2005-09-07,1.6781,8.0925
2005-09-08,1.6778,8.0945
2005-09-09,1.6738,8.0956
2005-09-12,1.6771,8.0924
2005-09-13,1.6827,8.094
2005-09-14,1.6787,8.0912
2005-09-15,1.679,8.089
2005-09-16,1.682,8.0871
2005-09-19,1.6828,8.0908
2005-09-20,1.6815,8.089
2005-09-21,1.6794,8.0911
2005-09-22,1.681,8.0881
2005-09-23,1.6846,8.091
2005-09-26,1.6893,8.0929
2005-09-27,1.6935,8.092
2005-09-28,1.693,8.0939
2005-09-29,1.6908,8.093
2005-09-30,1.6899,8.092
2005-10-03,1.6952,8.092
2005-10-04,1.6942,8.092
2005-10-05,1.6915,8.092
2005-10-06,1.6825,8.092
2005-10-07,1.6842,8.092
2005-10-10,ND,ND
2005-10-11,1.6902,8.0879
2005-10-12,1.691,8.0895
2005-10-13,1.6945,8.0885
2005-10-14,1.6881,8.0896
2005-10-17,1.6918,8.0877
2005-10-18,1.6942,8.091
2005-10-19,1.6946,8.0924
2005-10-20,1.6937,8.0905
2005-10-21,1.6959,8.0905
2005-10-24,1.6935,8.0916
2005-10-25,1.6887,8.0901
2005-10-26,1.6927,8.0867
2005-10-27,1.6865,8.0862
2005-10-28,1.6924,8.084
2005-10-31,1.6955,8.0845
2005-11-01,1.6951,8.086
2005-11-02,1.6943,8.0851
2005-11-03,1.6968,8.0841
2005-11-04,1.7,8.0856
2005-11-07,1.6996,8.0877
2005-11-08,1.7012,8.0867
2005-11-09,1.702,8.0857
2005-11-10,1.7024,8.0847
2005-11-11,ND,ND
2005-11-14,1.7058,8.0856
2005-11-15,1.702,8.0845
2005-11-16,1.7026,8.0835
2005-11-17,1.7002,8.0845
2005-11-18,1.6995,8.0832
2005-11-21,1.699,8.0833
2005-11-22,1.6997,8.0839
2005-11-23,1.692,8.0816
2005-11-24,ND,ND
2005-11-25,1.6937,8.0815
2005-11-28,1.6933,8.0825
2005-11-29,1.6927,8.0796
2005-11-30,1.6908,8.0804
2005-12-01,1.6906,8.0798
2005-12-02,1.688,8.0806
2005-12-05,1.6866,8.0808
2005-12-06,1.6853,8.078
2005-12-07,1.686,8.0771
2005-12-08,1.683,8.078
2005-12-09,1.682,8.0765
2005-12-12,1.68,8.077
2005-12-13,1.6741,8.0751
2005-12-14,1.6691,8.0726
2005-12-15,1.6679,8.074
2005-12-16,1.6665,8.0735
2005-12-19,1.6621,8.073
2005-12-20,1.6654,8.074
2005-12-21,1.6676,8.0765
2005-12-22,1.6693,8.0775
2005-12-23,1.6656,8.0762
2005-12-26,ND,ND
2005-12-27,1.667,8.0724
2005-12-28,1.6655,8.0725
2005-12-29,1.6646,8.0709
2005-12-30,1.6628,8.0702
2006-01-02,ND,ND
2006-01-03,1.6521,8.0702
2006-01-04,1.645,8.0702
2006-01-05,1.6466,8.0678
2006-01-06,1.6384,8.0663
2006-01-09,1.6362,8.0665
2006-01-10,1.6343,8.061
2006-01-11,1.628,8.0682
2006-01-12,1.6261,8.0685
2006-01-13,1.6285,8.0698
2006-01-16,ND,ND
2006-01-17,1.6355,8.0676
2006-01-18,1.6298,8.0685
2006-01-19,1.6296,8.0687
2006-01-20,1.627,8.0596
2006-01-23,1.6208,8.0645
2006-01-24,1.6217,8.0625
2006-01-25,1.6206,8.063
2006-01-26,1.624,8.062
2006-01-27,1.625,8.0608
2006-01-30,1.6296,8.0608
2006-01-31,1.6219,8.0608
2006-02-01,1.6285,8.0616
2006-02-02,1.6325,8.0616
2006-02-03,1.635,8.0616
2006-02-06,1.6278,8.056
2006-02-07,1.628,8.0566
2006-02-08,1.633,8.0545
2006-02-09,1.6285,8.0558
2006-02-10,1.6247,8.0516
2006-02-13,1.6282,8.0472
2006-02-14,1.6276,8.0477
2006-02-15,1.6283,8.0481
2006-02-16,1.6353,8.0494
2006-02-17,1.6333,8.0493
2006-02-20,ND,ND
2006-02-21,1.6302,8.0485
2006-02-22,1.6312,8.0497
2006-02-23,1.6247,8.0477
2006-02-24,1.6235,8.0432
2006-02-27,1.6217,8.042
2006-02-28,1.6211,8.0415
2006-03-01,1.6186,8.039
2006-03-02,1.6145,8.0394
2006-03-03,1.6206,8.038
2006-03-06,1.6282,8.0382
2006-03-07,1.6318,8.0425
2006-03-08,1.631,8.0476
2006-03-09,1.6293,8.048
2006-03-10,1.6278,8.0492
2006-03-13,1.6267,8.0505
2006-03-14,1.6215,8.0473
2006-03-15,1.6188,8.0374
2006-03-16,1.6178,8.0385
2006-03-17,1.617,8.0286
2006-03-20,1.6143,8.025
2006-03-21,1.6196,8.0272
2006-03-22,1.6158,8.0306
2006-03-23,1.6188,8.0274
2006-03-24,1.6195,8.0338
2006-03-27,1.6191,8.0245
2006-03-28,1.6194,8.0212
2006-03-29,1.621,8.028
2006-03-30,1.6177,8.027
2006-03-31,1.6157,8.0167
2006-04-03,1.6156,8.021
2006-04-04,1.6091,8.0194
2006-04-05,1.6071,8.0116
2006-04-06,1.6074,8.0098
2006-04-07,1.606,8.013
2006-04-10,1.6078,8.004
2006-04-11,1.6151,8.0045
2006-04-12,1.6121,8.0115
2006-04-13,1.608,8.0248
2006-04-14,1.608,8.0175
2006-04-17,1.6016,8.0158
2006-04-18,1.6008,8.014
2006-04-19,1.5974,8.0128
2006-04-20,1.598,8.011
2006-04-21,1.596,8.0165
2006-04-24,1.5865,8.0163
2006-04-25,1.5885,8.01
2006-04-26,1.5869,8.0163
2006-04-27,1.5835,8.0205
2006-04-28,1.5809,8.0165
2006-05-01,1.5787,8.0165
2006-05-02,1.578,8.0165
2006-05-03,1.572,8.01
2006-05-04,1.5764,8.0114
2006-05-05,1.571,8.0114
2006-05-08,1.5674,8.007
2006-05-09,1.5673,8.0042
2006-05-10,1.5632,8.0032
2006-05-11,1.563,8.0038
2006-05-12,1.5686,8.0056
2006-05-15,1.5825,8.003
2006-05-16,1.5772,8.0005
2006-05-17,1.5753,8.002
2006-05-18,1.5783,8.0095
2006-05-19,1.5818,8.0175
2006-05-22,1.584,8.0255
2006-05-23,1.577,8.0235
2006-05-24,1.5898,8.0175
2006-05-25,1.577,8.0235
2006-05-26,1.582,8.0245
2006-05-29,ND,ND
2006-05-30,1.5753,8.03
2006-05-31,1.5759,8.0215
2006-06-01,1.5815,8.0184
2006-06-02,1.5732,8.0225
2006-06-05,1.574,8.0057
2006-06-06,1.5824,8.012
2006-06-07,1.5838,8.0171
2006-06-08,1.5977,8.0084
2006-06-09,1.5933,8.011
2006-06-12,1.5945,8.015
2006-06-13,1.5975,8.0034
2006-06-14,1.5937,7.9985
2006-06-15,1.5917,7.999
2006-06-16,1.5934,7.9995
2006-06-19,1.5975,8.0035
2006-06-20,1.5943,8.0009
2006-06-21,1.5908,7.9969
2006-06-22,1.5962,7.9963
2006-06-23,1.5979,7.9997
2006-06-26,1.601,7.9995
2006-06-27,1.5956,7.998
2006-06-28,1.5986,7.997
2006-06-29,1.5955,7.9955
2006-06-30,1.583,7.9943
